,DateTime,Temperature,Humidity,Wind Speed,general diffuse flows,diffuse flows,Energy city
13969,04/07/2021/00:10,16.541800000000002,86.5,0.07313,0.073,0.174,64978.51211270001
4602,01/31/2021/23:00,12.236400000000001,59.66,5.06451,0.033,0.145,81829.4732871
1593,01/11/2021/01:30,12.9883,72.5,0.08755,0.084,0.13,56229.893714599995
29744,07/25/2021/13:20,37.286,37.85,5.05318,874.0,63.55,110010.7473961
35041,08/31/2021/08:10,23.834200000000003,69.92,5.06554,216.1,40.32,54507.843718599994
28108,07/14/2021/04:40,27.4804,84.5,5.060390000000001,0.062,0.159,69686.66813050001
29444,07/23/2021/11:20,32.0845,47.59,5.05524,799.0,38.95,107248.7306257
10545,03/14/2021/05:30,10.8253,90.2,0.08961,0.033,0.159,53647.5864311
1260,01/08/2021/18:00,17.983800000000002,72.5,0.07107000000000001,6.705,7.08,97972.0385509
29365,07/22/2021/22:10,28.2014,59.42,5.05215,0.088,0.104,122808.36194080001
8868,03/02/2021/14:00,25.9663,34.51,5.06348,716.0,106.5,75088.9838212
15501,04/17/2021/15:30,25.780900000000003,32.83,0.08857999999999999,735.0,768.0,73373.51694660001
28738,07/18/2021/13:40,37.286,30.52,5.05833,882.0,56.32,105491.64882589999
7118,02/18/2021/10:20,16.1916,72.0,0.07931,52.24,52.16,59882.712783
19475,05/15/2021/05:50,20.424899999999997,80.6,5.05936,0.183,0.3,48896.802369799996
28863,07/19/2021/10:30,32.4553,50.05,5.05421,667.8,128.5,97223.63889259999
9296,03/05/2021/13:20,18.0662,61.25,0.07828,750.0,81.7,76192.3319649
34325,08/26/2021/08:50,26.4401,87.3,5.06657,122.0,91.9,66990.81075270001
2518,01/17/2021/11:40,16.3461,51.45,0.08343,99.5,102.4,81030.1025956
9015,03/03/2021/14:30,17.499700000000004,64.02,5.068630000000001,342.6,333.5,71910.80484140001
26350,07/01/2021/23:40,27.0993,83.5,5.06657,0.091,0.141,94270.4703344
13954,04/06/2021/21:40,16.789,82.8,0.07210000000000001,0.066,0.122,91700.66326480001
14207,04/08/2021/15:50,18.6327,81.7,0.07210000000000001,280.9,262.8,64879.6443903
8421,02/27/2021/11:30,20.2395,50.83,0.08549000000000001,584.4,67.64,72326.991915
49982,12/13/2021/02:20,15.655999999999999,57.28,0.09167,0.04,0.108,50106.26857997
45783,11/13/2021/22:30,17.2937,84.9,0.07518999999999999,0.059,0.119,80479.96770939999
28714,07/18/2021/09:40,32.496500000000005,32.55,5.06657,595.6,51.15,92730.28426600002
12571,03/28/2021/07:10,16.9435,64.07,5.06554,5.539,5.083,52994.7325495
46533,11/19/2021/03:30,15.851700000000001,74.6,0.08652000000000001,0.04,0.096,49588.627868029995
28212,07/14/2021/22:00,28.7473,82.6,5.060390000000001,0.048,0.156,121679.2712955
33590,08/21/2021/06:20,25.8427,59.59,5.06966,0.234,0.219,55642.24368430001
35263,09/01/2021/21:10,23.0308,59.62,5.071720000000001,0.062,0.1,93069.77657140001
24416,06/18/2021/13:20,26.1826,68.55,0.07004,890.0,74.7,81451.5429988
25193,06/23/2021/22:50,24.4831,81.8,5.0676,0.051,0.163,106080.47704230002
1991,01/13/2021/19:50,16.789,75.7,0.07931,0.033,0.111,96280.2618617
14792,04/12/2021/17:20,19.4979,81.0,0.08343,142.0,124.7,70434.5948231
7471,02/20/2021/21:10,16.8096,67.13,0.0824,0.048,0.156,95601.9184774
9781,03/08/2021/22:10,13.081,88.4,0.07518999999999999,0.055,0.119,89886.4263324
39058,09/28/2021/05:40,21.1871,86.6,5.05936,0.077,0.156,55722.06619478999
50497,12/16/2021/16:10,21.4343,56.38,0.08343,237.9,113.5,61947.6131934
27807,07/12/2021/02:30,26.6152,86.7,5.05627,0.044,0.182,76454.7245988
10071,03/10/2021/22:30,16.4697,79.9,0.08343,0.037,0.104,86511.25797800001
52340,12/29/2021/11:20,16.3152,40.92,0.08034000000000001,407.9,37.11,67830.58929901001
32131,08/11/2021/03:10,29.9215,34.98,5.05215,0.073,0.089,72647.84473269999
8824,03/02/2021/06:40,15.2234,87.3,5.057300000000001,0.037,0.096,48558.239381900006
20361,05/21/2021/09:30,22.0317,67.0,0.07415999999999999,197.8,161.8,69813.8974282
24012,06/15/2021/18:00,28.3147,38.86,0.07210000000000001,400.8,433.1,84569.37359880001
3842,01/26/2021/16:20,20.816300000000002,42.5,0.08549000000000001,309.7,153.9,75941.77434
4372,01/30/2021/08:40,17.2319,71.6,5.05833,39.94,39.89,55320.787976700005
35972,09/06/2021/19:20,27.7482,69.52,0.26574000000000003,15.87,13.47,101480.7276284
19165,05/13/2021/02:10,26.5843,44.56,0.07931,0.062,0.137,56318.18918740001
21954,06/01/2021/11:00,25.853,69.49,0.07107000000000001,784.0,353.5,69718.1079226
11974,03/24/2021/03:40,12.0716,63.85,0.08446000000000001,0.037,0.159,49087.5214031
29186,07/21/2021/16:20,35.7204,49.75,5.05421,623.7,80.7,96418.9065361
48517,12/02/2021/22:10,16.840500000000002,62.85,5.06348,0.059,0.126,78721.1221582
45689,11/13/2021/06:50,18.807800000000004,80.0,0.07415999999999999,0.033,0.167,44800.49055391
47417,11/25/2021/06:50,14.4612,72.9,5.06142,0.062,0.078,41646.55315661999
50507,12/16/2021/17:50,19.3331,69.46,5.06554,11.04,11.22,85378.6009268
46953,11/22/2021/01:30,10.2485,82.1,5.06348,0.048,0.13,53987.934192700006
27633,07/10/2021/21:30,29.035700000000002,66.63,5.05627,0.099,0.107,120823.55746160001
2615,01/18/2021/03:50,15.3985,84.6,0.08343,0.073,0.13,51012.334304799995
48763,12/04/2021/15:10,19.7039,43.76,0.09167,372.0,86.7,68186.44745466001
21558,05/29/2021/17:00,26.7079,64.34,5.07378,380.0,245.5,77201.7560566
1575,01/10/2021/22:30,15.244000000000002,68.22,0.08857999999999999,0.059,0.108,86045.3462948
3100,01/21/2021/12:40,16.4491,58.46,0.08755,377.2,384.5,69171.0444449
31120,08/04/2021/02:40,27.1096,84.9,5.05833,0.069,0.152,76938.68858730001
5182,02/04/2021/23:40,12.8544,45.21,0.08446000000000001,0.066,0.104,71972.25599070001
1959,01/13/2021/14:30,19.9614,57.71,0.08857999999999999,276.0,270.1,72498.7977999
48248,12/01/2021/01:20,18.4679,66.21,0.08446000000000001,0.055,0.108,52605.4550087
4908,02/03/2021/02:00,15.1925,73.0,0.08343,0.062,0.122,55184.0691654
32657,08/14/2021/18:50,29.9215,42.75,5.05215,156.4,178.6,102998.4277565
35855,09/05/2021/23:50,25.358600000000003,86.0,0.28119000000000005,0.091,0.104,75199.2614098
48717,12/04/2021/07:30,10.4648,87.9,0.24823,0.073,0.122,50357.83367877
38887,09/27/2021/01:10,23.4634,73.8,5.06245,0.08,0.107,60770.019662700004
38228,09/22/2021/11:20,27.253800000000002,57.89,5.07378,651.6,95.8,75487.8407637
39686,10/02/2021/14:20,30.5189,40.05,5.0676,502.4,221.8,75659.21119550001
28922,07/19/2021/20:20,33.753099999999996,41.38,0.07210000000000001,18.03,14.82,128690.1921333
41141,10/12/2021/16:50,27.140500000000003,55.32,0.08755,150.4,81.6,70215.6089539
40967,10/11/2021/11:50,28.644299999999998,41.59,0.08446000000000001,499.4,184.5,77522.4230932
47529,11/26/2021/01:30,13.8329,83.2,0.08034000000000001,0.04,0.115,54225.1630923
40428,10/07/2021/18:00,23.9887,69.2,5.07069,98.2,51.46,82002.8407035
952,01/06/2021/14:40,17.314300000000003,63.77,0.07931,155.7,149.8,72783.60960950001
25228,06/24/2021/04:40,22.4952,82.5,5.06142,0.066,0.13,61348.6485616
13590,04/04/2021/09:00,18.2825,84.9,0.07622,120.4,115.3,64427.1239431
21212,05/27/2021/07:20,22.268600000000003,77.3,0.08652000000000001,61.87,48.73,44633.839966299995
26369,07/02/2021/02:50,26.6049,86.4,5.06348,0.091,0.148,71270.3159141
44963,11/08/2021/05:50,21.5682,86.3,0.06901,0.029,0.17,52796.6496857
13474,04/03/2021/13:40,19.8172,82.3,0.07107000000000001,580.8,360.6,75050.26496760001
19546,05/15/2021/17:40,23.514899999999997,65.76,5.07687,237.0,231.0,73934.24261210002
37111,09/14/2021/17:10,30.4056,42.65,0.32651,342.8,351.6,72277.4254413
14725,04/12/2021/06:10,18.0662,86.1,0.07415999999999999,0.022,0.2,46157.9789643
20630,05/23/2021/06:20,19.8275,78.9,0.07313,4.397,3.651,47185.3332136
20889,05/25/2021/01:30,18.3855,89.3,5.06657,0.055,0.145,64964.66474120001
7618,02/21/2021/21:40,15.4809,66.05,0.08549000000000001,0.055,0.063,94186.06949760001
34630,08/28/2021/11:40,29.0048,83.1,5.06966,298.1,230.7,81851.56925910001
44661,11/06/2021/03:30,22.3304,77.0,0.07210000000000001,0.059,0.111,50214.89964353
22636,06/06/2021/04:40,22.2995,89.5,0.07622,0.048,0.233,59436.3017911
46808,11/21/2021/01:20,13.9771,57.78,0.08652000000000001,0.04,0.044,54944.4642515
16418,04/24/2021/00:20,18.9108,76.5,0.08446000000000001,0.004,0.196,63441.5902997
39680,10/02/2021/13:20,30.529200000000003,42.05,5.06966,655.2,142.3,75614.4781101
45216,11/10/2021/00:00,20.1262,77.5,0.07518999999999999,0.069,0.07,63860.6580361
18707,05/09/2021/21:50,22.062600000000003,84.3,5.07069,0.051,0.141,96957.32525469999
5856,02/09/2021/16:00,15.7178,77.1,5.06657,290.1,273.5,74903.4788848
28461,07/16/2021/15:30,34.8552,41.35,5.068630000000001,748.0,75.8,99714.0203962
42161,10/19/2021/18:50,26.2238,58.26,5.06966,0.647,0.519,94170.045149
4169,01/28/2021/22:50,18.200100000000003,59.35,5.06966,0.051,0.104,84012.5719243
20112,05/19/2021/16:00,24.678800000000003,57.81,0.07210000000000001,693.7,64.62,72214.57568590001
15209,04/15/2021/14:50,22.8351,59.45,0.07828,722.0,152.0,65531.16585360001
14310,04/09/2021/09:00,17.376099999999997,84.5,0.07313,110.9,102.4,64131.4870395
44985,11/08/2021/09:30,21.2489,81.2,0.07931,250.2,89.7,65110.878226400004
10111,03/11/2021/05:10,13.8432,80.3,0.08549000000000001,0.048,0.122,54791.53756619999
387,01/02/2021/16:30,17.6954,67.73,0.07725,208.8,240.7,71837.3221179
43247,10/27/2021/07:50,14.5024,87.9,5.05936,18.1,9.77,53745.2830435
40575,10/08/2021/18:30,24.617,60.13,0.08652000000000001,48.55,40.16,97910.031593
20761,05/24/2021/04:10,18.0662,88.2,5.068630000000001,0.04,0.13,57606.159866500006
17524,05/01/2021/16:40,31.4768,31.66,0.07107000000000001,554.8,518.5,71379.9054112
11925,03/23/2021/19:30,16.7787,49.03,0.08961,4.278,4.083,96585.458597
7109,02/18/2021/08:50,16.119500000000002,71.4,0.07518999999999999,19.62,19.79,47789.0888595
378,01/02/2021/15:00,17.963199999999997,64.86,0.07725,401.3,43.02,72143.5981593
52039,12/27/2021/09:10,14.8835,74.5,0.09167,99.5,28.32,58197.47221939
41082,10/12/2021/07:00,21.424000000000003,61.33,0.09991,0.132,0.133,53309.40184048
22338,06/04/2021/03:00,23.1338,87.7,0.06695000000000001,0.048,0.13,82727.69360390001
23794,06/14/2021/05:40,17.9735,68.9,0.08034000000000001,0.348,0.337,50834.6885774
43183,10/26/2021/21:10,21.032600000000002,67.71,5.06348,0.037,0.156,88423.91953710001
16830,04/26/2021/21:00,21.2077,63.33,0.08034000000000001,0.073,0.108,98295.0915928
42449,10/21/2021/18:50,23.319200000000002,80.2,5.071720000000001,0.099,0.115,92074.2861446
19105,05/12/2021/16:10,38.5529,16.85,5.068630000000001,627.6,599.6,70730.7099763
37668,09/18/2021/14:00,26.831500000000002,75.6,5.068630000000001,308.2,226.5,77854.8242812
46340,11/17/2021/19:20,18.9623,83.0,2.39372,0.029,0.078,88062.0402229
1761,01/12/2021/05:30,16.2225,84.6,0.07415999999999999,0.051,0.148,52645.978494400006
6426,02/13/2021/15:00,18.921100000000003,58.63,0.08549000000000001,639.3,423.6,69811.8830057
37343,09/16/2021/07:50,16.8096,77.9,5.06142,117.6,106.4,48033.8423108
21279,05/27/2021/18:30,29.128400000000003,47.04,0.07931,247.2,252.5,89123.8009424
33689,08/21/2021/22:50,24.256500000000003,53.88,5.07378,0.095,0.063,104138.75505290001
21785,05/31/2021/06:50,22.4231,85.3,0.06901,101.0,88.1,48134.6767152
8352,02/27/2021/00:00,17.0259,62.55,0.08343,0.022,0.126,67127.31139969999
25756,06/27/2021/20:40,27.604000000000003,68.85,5.06554,4.333,3.72,106149.0192163
38403,09/23/2021/16:30,26.6873,64.02,5.06451,413.1,88.3,64685.092345900004
42622,10/22/2021/23:40,22.3716,80.6,5.06657,0.04,0.141,64622.9096906
47248,11/24/2021/02:40,20.291,52.99,0.07931,0.059,0.089,50797.87961057
45852,11/14/2021/10:00,17.767500000000002,85.9,0.0824,334.0,151.6,66193.1069514
52378,12/29/2021/17:40,16.2637,45.89,0.08034000000000001,49.33,63.93,88233.83345939999
6664,02/15/2021/06:40,16.9023,61.68,0.08343,0.037,0.122,53076.70218459999
28575,07/17/2021/10:30,34.093,34.12,5.06966,709.0,64.06,98749.8114505
39219,09/29/2021/08:30,19.4464,75.2,5.068630000000001,190.5,77.4,54672.694055730004
18117,05/05/2021/19:30,23.2883,60.76,0.07518999999999999,58.65,64.7,95553.9221151
19662,05/16/2021/13:00,24.1741,67.0,5.068630000000001,875.0,287.9,80823.64664549999
52298,12/29/2021/04:20,13.7196,51.5,0.0824,0.055,0.134,48443.40393721
25586,06/26/2021/16:20,29.9833,55.37,5.06554,646.7,112.3,71871.34819879998
6726,02/15/2021/17:00,16.1092,66.56,0.08857999999999999,140.9,142.6,72189.42659819999
19373,05/14/2021/12:50,23.442800000000002,69.99,5.07687,971.0,185.6,78670.7323952
42549,10/22/2021/11:30,22.4437,86.3,5.06142,196.9,168.9,73481.9801902
33530,08/20/2021/20:20,26.9036,59.52,5.071720000000001,0.143,0.104,119688.83243820001
12036,03/24/2021/14:00,19.4464,51.49,0.08755,842.0,215.3,72195.02173329999
3043,01/21/2021/03:10,15.007100000000001,69.05,0.08137,0.044,0.134,51677.0813183
24129,06/16/2021/13:30,26.6461,64.15,0.05665,915.0,43.7,79499.5534235
47542,11/26/2021/03:40,12.6896,85.3,0.08034000000000001,0.059,0.093,48861.57657271
32985,08/17/2021/01:30,25.0496,68.42,0.07004,0.073,0.111,82158.1895986
4405,01/30/2021/14:10,17.1289,82.3,5.07584,122.6,125.6,74372.2198507
17164,04/29/2021/04:40,16.3255,81.7,0.08446000000000001,0.037,0.141,51403.0337709
52069,12/27/2021/14:10,16.6551,45.16,0.07931,400.3,83.7,71393.8360376
41390,10/14/2021/10:20,23.6591,78.6,0.07313,450.3,84.4,64095.73834540001
19388,05/14/2021/15:20,23.8651,67.63,5.07378,781.0,629.5,77118.4855933
12667,03/28/2021/23:10,19.776,76.1,5.05421,0.026,0.126,72561.8536789
14173,04/08/2021/10:10,17.6954,85.7,0.07313,208.5,191.9,64294.5671249
8135,02/25/2021/11:50,19.3228,51.14,0.08652000000000001,616.6,45.54,68521.78726150001
21915,06/01/2021/04:30,22.8145,84.0,0.07004,0.059,0.133,61209.5675071
35889,09/06/2021/05:30,24.8024,90.0,0.32754,0.091,0.133,53906.2632164
43356,10/28/2021/02:00,19.1477,82.1,5.06245,0.059,0.096,53844.9167975
47545,11/26/2021/04:10,12.5042,85.8,0.07931,0.051,0.13,49079.69044391
43137,10/26/2021/13:30,24.194699999999997,55.14,5.071720000000001,602.1,233.1,71927.2455778
32526,08/13/2021/21:00,26.0796,52.53,5.04906,0.102,0.048,120977.14018480001
24103,06/16/2021/09:10,24.3904,72.7,0.06695000000000001,552.6,538.7,59675.767459300005
2588,01/17/2021/23:20,17.056800000000003,64.21,0.08343,0.051,0.145,74163.9773141
44303,11/03/2021/15:50,26.1311,54.84,0.07415999999999999,343.9,314.0,68532.5694869
14214,04/08/2021/17:00,18.715100000000003,80.2,0.07313,189.3,175.8,64716.2728664
42938,10/25/2021/04:20,24.0093,60.73,0.08343,0.048,0.122,53552.3109367
21131,05/26/2021/17:50,24.0917,71.7,5.06245,394.7,341.0,82306.0201529
42118,10/19/2021/11:40,24.6582,76.3,5.06451,603.4,92.8,74173.7959539
12389,03/27/2021/00:50,18.5606,82.0,0.08343,0.044,0.145,56771.2633317
8561,02/28/2021/10:50,18.746,71.7,0.08857999999999999,514.4,119.1,70309.28614580001
14269,04/09/2021/02:10,16.541800000000002,90.2,0.07313,0.084,0.148,54885.617673500004
29103,07/21/2021/02:30,30.6219,27.91,5.05833,0.077,0.141,76493.5352975
30616,07/31/2021/14:40,31.415,72.2,5.05215,783.0,203.9,101214.9205754
9370,03/06/2021/01:40,11.2579,85.5,0.07518999999999999,0.018,0.126,56141.480698199994
41620,10/16/2021/00:40,22.433400000000002,91.6,0.07210000000000001,0.051,0.126,59552.118719699996
9164,03/04/2021/15:20,18.241300000000003,47.76,5.06451,629.8,642.6,65893.5033221
50342,12/15/2021/14:20,20.847199999999997,57.81,0.08755,445.8,36.94,66986.68980819001
44925,11/07/2021/23:30,22.577600000000004,81.7,0.06798,0.059,0.115,67624.7043222
21790,05/31/2021/07:40,21.959600000000002,87.4,0.06901,75.9,62.69,50017.3106122
49537,12/10/2021/00:10,11.7317,86.1,0.08446000000000001,0.081,0.111,60804.272632
25604,06/26/2021/19:20,27.820300000000003,69.21,5.07584,131.0,125.0,76676.23747
40963,10/11/2021/11:10,27.336199999999998,53.06,0.07828,643.0,122.2,75756.8122548
22385,06/04/2021/10:50,25.75,73.2,0.07004,611.9,479.1,69085.50504609999
34918,08/30/2021/11:40,31.6519,44.35,5.07378,756.0,39.66,71879.59577959999
41927,10/18/2021/03:50,20.1571,93.3,0.14317000000000002,0.084,0.107,54667.435801700005
38667,09/25/2021/12:30,26.4195,59.85,5.07275,741.0,39.37,74277.6400389
30592,07/31/2021/10:40,30.209899999999998,69.6,5.05627,623.0,165.8,96117.915435
9188,03/04/2021/19:20,16.727200000000003,54.74,0.08137,2.726,2.692,91847.01878700001
22749,06/06/2021/23:30,23.484,85.9,0.06901,0.051,0.148,94691.28733009999
49154,12/07/2021/08:20,12.3497,62.84,0.08549000000000001,7.02,6.809,53517.647855389994
39026,09/28/2021/00:20,22.5879,84.1,5.06451,0.106,0.119,65177.6337315
45708,11/13/2021/10:00,21.5785,75.5,0.07210000000000001,298.5,67.67,69484.96610420001
5384,02/06/2021/09:20,10.6399,59.53,0.09167,71.2,66.18,59510.576512499996
20779,05/24/2021/07:10,17.1701,89.4,5.06348,143.0,132.6,53002.8215927
51589,12/24/2021/06:10,9.579,89.1,0.08961,0.051,0.159,53521.392098000004
6532,02/14/2021/08:40,18.158900000000003,63.28,0.08343,132.6,136.0,58302.08336290001
14189,04/08/2021/12:50,18.3855,83.0,0.07210000000000001,236.1,219.5,69718.70833020001
12168,03/25/2021/12:00,21.4549,54.74,0.08343,765.0,49.06,66863.1547054
49871,12/12/2021/07:50,15.4603,57.64,0.08343,0.07,0.133,48961.33555102
34179,08/25/2021/08:30,26.6564,83.6,5.06142,160.7,96.6,68538.3057526
49474,12/09/2021/13:40,18.869600000000002,59.43,0.07725,377.6,276.3,64707.194683300004
32081,08/10/2021/18:50,38.0482,14.44,5.05215,136.0,127.7,98799.11038170001
26628,07/03/2021/22:00,27.2023,83.6,5.06245,0.077,0.141,110877.5700684
14623,04/11/2021/13:10,19.9408,81.2,0.07622,484.7,439.2,76682.1007038
52124,12/27/2021/23:20,15.8002,57.04,0.08137,0.04,0.148,71674.1531229
17672,05/02/2021/17:20,28.0057,35.13,0.0824,414.0,390.3,72068.0752942
24492,06/19/2021/02:00,23.484,88.1,0.07107000000000001,0.048,0.104,98047.585827
48776,12/04/2021/17:20,18.6842,45.39,0.08857999999999999,73.4,96.9,86600.2970078
22510,06/05/2021/07:40,23.2986,89.8,0.06695000000000001,26.55,21.39,52201.5767029
2896,01/20/2021/02:40,11.845,73.5,0.08961,0.055,0.1,54403.4547739
40852,10/10/2021/16:40,26.975700000000003,57.45,0.08549000000000001,86.4,68.71,72528.43981970001
39135,09/28/2021/18:30,26.0899,64.09,5.07378,59.82,62.77,95160.13625400001
41126,10/12/2021/14:20,25.667600000000004,63.69,0.07622,345.4,188.6,73449.58464050002
42426,10/21/2021/15:00,24.3595,69.33,5.07069,274.3,224.6,65691.44930359999
7123,02/18/2021/11:10,16.4697,71.2,0.07725,165.7,161.7,67595.01986639999
36363,09/09/2021/12:30,29.9833,50.18,0.26265,668.8,175.8,67263.79736920001
38503,09/24/2021/09:10,24.0093,82.6,5.06142,315.6,91.1,66955.06059600001
1086,01/07/2021/13:00,18.7254,55.73,0.07828,230.3,105.1,69548.5389711
14993,04/14/2021/02:50,15.841400000000002,87.3,0.07828,0.022,0.137,54525.711715699996
37353,09/16/2021/09:30,20.476399999999998,63.47,5.06348,426.6,39.66,59885.2162907
12649,03/28/2021/20:10,22.2892,65.07,5.068630000000001,0.062,0.13,99482.2613219
36810,09/12/2021/15:00,29.8288,47.35,0.29869999999999997,616.3,138.6,79689.06838679999
21391,05/28/2021/13:10,30.7764,49.27,0.06901,885.0,85.3,78516.8109462
46158,11/16/2021/13:00,22.2892,70.4,0.07210000000000001,228.0,216.2,74434.0585478
14470,04/10/2021/11:40,18.756300000000003,77.9,0.07107000000000001,257.6,236.3,75648.29215519999
12108,03/25/2021/02:00,15.3882,61.55,0.08446000000000001,0.048,0.119,53862.55737060001
34426,08/27/2021/01:40,27.4289,88.3,5.0676,0.095,0.137,69907.5887208
4292,01/29/2021/19:20,18.859299999999998,76.8,5.05936,0.029,0.137,97573.11623429999
25487,06/25/2021/23:50,25.131999999999998,87.0,5.06451,0.055,0.152,86153.0732532
22698,06/06/2021/15:00,26.5637,63.8,0.07210000000000001,708.0,196.1,76663.0908178
39202,09/29/2021/05:40,18.241300000000003,80.3,5.06451,0.077,0.078,54073.889546700004
16976,04/27/2021/21:20,20.610300000000002,45.51,0.08549000000000001,0.07,0.089,95283.6279289
52311,12/29/2021/06:30,13.7299,48.53,0.0824,0.084,0.089,52353.789499319995
21234,05/27/2021/11:00,25.2865,67.8,0.07518999999999999,476.9,301.0,60642.495136100006
26266,07/01/2021/09:40,27.3671,73.6,5.06451,573.5,155.3,66257.45725200001
9640,03/07/2021/22:40,13.616600000000002,85.6,0.07415999999999999,0.055,0.096,85296.70036350001
33112,08/17/2021/22:40,26.8006,78.2,0.06283,0.077,0.119,112173.52384489999
12768,03/29/2021/16:00,28.500100000000003,36.87,5.06966,595.6,468.4,69195.4533231
12534,03/28/2021/01:00,20.3322,50.38,5.07069,0.022,0.13,56191.711089300006
42542,10/22/2021/10:20,22.103800000000003,87.2,5.06348,85.1,73.7,69666.37524560001
42364,10/21/2021/04:40,19.5803,90.6,5.05833,0.033,0.167,53634.915195999994
36125,09/07/2021/20:50,26.1723,79.7,0.27192,0.08,0.048,99051.2236156
19967,05/18/2021/15:50,25.1835,66.3,0.07210000000000001,734.0,116.8,72245.9769972
22872,06/07/2021/20:00,25.2762,69.72,0.07931,25.86,22.86,102023.9218081
36480,09/10/2021/08:00,23.4737,79.8,0.3296,68.48,43.7,58385.503932219995
38473,09/24/2021/04:10,21.3107,87.7,5.06348,0.088,0.122,55773.1153607
6492,02/14/2021/02:00,17.870500000000003,65.35,0.08343,0.062,0.174,53998.8022583
22265,06/03/2021/14:50,25.0187,73.6,0.07415999999999999,219.3,174.4,70196.9890259
7469,02/20/2021/20:50,16.459400000000002,67.53,0.08857999999999999,0.062,0.115,97325.24684760002
51218,12/21/2021/16:20,19.9202,61.15,0.07931,181.0,138.3,65789.10073402
47865,11/28/2021/09:30,18.6224,67.89,5.068630000000001,56.55,24.76,61222.13181274999
32804,08/15/2021/19:20,28.500100000000003,55.75,5.05318,78.6,90.9,123413.73509870001
39150,09/28/2021/21:00,22.6188,76.4,5.06554,0.124,0.107,94215.3309015
10850,03/16/2021/08:20,12.576300000000002,89.5,0.06901,136.0,124.3,55065.4662104
13738,04/05/2021/09:40,16.4697,76.7,0.07415999999999999,59.64,54.72,71260.5193369
